"player_id","player_fullname","injury_location","injury_category","injury_timing","injury_type","effective_start_of_injury","effective_end_of_injury","season"
55015,Malcolm Koonce,Elbow,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
55015,Malcolm Koonce,Wrist,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
77632,Trevor Lawrence,Finger,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
63721,Colton Dowell,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
101419,Mazi Smith,Shoulder,Unknown,Game,Unknown,2023-11-27,2023-12-07,2023
99751,Jalyn Phillips,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
10235,Efe Obada,Knee,Unknown,Game,Unknown,2023-10-11,3000-12-31,2023
83274,Eric Garror,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
83274,Eric Garror,Hip,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
83542,Will Levis,Foot,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
81722,Jaelyn Duncan,Neck,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
30887,Kevin Rader,Hip,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
83219,Otis Reese IV,Groin,Soft Tissue,Practice,Unknown,2024-01-04,3000-12-31,2023
48498,Justin Hollins,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
60492,Stone Smartt,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
131840,Tuli Tuipulotu,Ankle,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
61500,Daiyan Henley,Groin,Soft Tissue,Practice,Unknown,2024-01-04,3000-12-31,2023
59971,Rashawn Slater,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
10744,Tyler Higbee,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
45326,Jordan Fuller,Ankle,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
56167,Keisean Nixon,Quadricep,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-10,2023
11770,Malik Hooker,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
76655,Juanyeh Thomas,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
46232,Chuma Edoga,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
42718,Chauncey Golston,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
7844,Travis Kelce,Neck,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
11765,Patrick Mahomes,Ankle,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
46104,Brian Allen,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
76850,Desjuan Johnson,Toe,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
59992,Josh Myers,Neck,Unknown,Practice,Unknown,2024-01-04,2024-01-16,2023
9561,Jon Feliciano,Back,Unknown,Practice,Unknown,2024-01-04,2024-01-24,2023
7288,Tashaun Gipson Sr.,Quadricep,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-24,2023
11763,Christian McCaffrey,Calf,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-24,2023
97605,Rashee Rice,Hamstring,Soft Tissue,Practice,Unknown,2024-01-04,2024-02-01,2023
77373,Christian Darrisaw,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
59819,Ed Ingram,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
61079,Nick Muse,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
7641,Harrison Smith,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
28148,Jake Hanson,Brain,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
43336,Myles Bryant,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
12247,Pharaoh Brown,Ribs,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
9447,DeVante Parker,Ribs,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
51055,Jahlani Tavai,Mouth,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
61100,DeVonta Smith,Ankle,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
56144,Jason Pinnock,Toe,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
55238,John Michael Schmitz Jr.,Shin,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
43498,Carter Coughlin,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
56247,Darnay Holmes,Foot,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
6332,Tyrod Taylor,Back,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
38709,Evan Brown,Brain,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
10683,Jarran Reed,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
9439,Leonard Williams,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
99103,Anthony Bradford,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
99103,Anthony Bradford,Shoulder,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
10659,Artie Burns,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
9502,Tyler Lockett,Toe,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
66928,Dennis Gardeck,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
9457,D.J. Humphries,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
76937,Dante Stills,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
99723,Garrett Williams,Ankle,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
46238,Elijah Wilkinson,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
12303,Zach Pascal,Hamstring,Soft Tissue,Practice,Unknown,2024-01-04,3000-12-31,2023
46518,Baker Mayfield,Ribs,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
50244,Marquis Haynes Sr.,Brain,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
44140,Eddy Pineiro,Hamstring,Soft Tissue,Practice,Unknown,2024-01-04,3000-12-31,2023
40555,Miles Sanders,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
61324,Ihmir Smith-Marsette,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
26296,Tae Davis,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,3000-12-31,2023
47702,DJ Chark Jr.,Foot,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
10842,Kamu Grugier-Hill,Groin,Soft Tissue,Practice,Unknown,2024-01-04,3000-12-31,2023
81995,Cade Mays,Finger,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
144140,Marcus Tate,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
11795,Curtis Samuel,Finger,Unknown,Game,Unknown,2023-10-11,3000-12-31,2023
44522,Brian Burns,Knee,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
123943,Bryce Young,Back,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
61324,Ihmir Smith-Marsette,Hip,Unknown,Practice,Unknown,2024-01-04,3000-12-31,2023
10643,Leonard Floyd,Wrist,Unknown,Game,Unknown,2023-12-06,2024-01-04,2023
102728,Isaiah Foskey,Quadricep,Soft Tissue,Game,Unknown,2023-12-06,2024-01-04,2023
57272,Elijah Mitchell,Knee,Unknown,Game,Unknown,2023-12-06,2024-01-04,2023
55677,Tre Brown,Heel,Unknown,Practice,Unknown,2023-12-07,2024-01-04,2023
10841,Jeff Driskel,Calf,Soft Tissue,Training Camp,Strain,2023-08-01,2024-01-04,2023
81360,Micah Parsons,Unknown Illness,Infectious,Non Football Related,Unknown,2023-11-28,2023-12-07,2023
50543,Avonte Maddox,Pectoral,Soft Tissue,Game,Tear,2023-09-20,2024-01-04,2023
91112,Bobby Price,Quadricep,Soft Tissue,Game,Unknown,2023-12-13,2024-01-04,2023
18348,Justin Hardee,Foot,Unknown,Game,Unknown,2023-12-25,2024-01-04,2023
49560,Ashtyn Davis,Abdomen,Unknown,Game,Unknown,2023-12-25,2024-01-04,2023
50088,John Franklin-Myers,Groin,Soft Tissue,Game,Unknown,2023-12-25,2024-01-04,2023
57788,Nate Landman,Thigh,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
8641,Jake Matthews,Hip,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
122999,Israel Abanikanda,Unknown Illness,Infectious,Non Football Related,Unknown,2023-11-29,2023-12-07,2023
174761,McCae Hillstead,Unknown,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
97636,Breece Hall,Hamstring,Soft Tissue,Game,Unknown,2023-11-29,2023-12-07,2023
76842,Will McDonald IV,Shoulder,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
49395,Cam Lewis,Shoulder,Unknown,Game,Unknown,2023-11-15,2023-12-07,2023
122705,Yaya Diaby,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
7163,Greg Zuerlein,Quadricep,Soft Tissue,Game,Unknown,2023-12-25,2024-01-04,2023
9683,Trevor Siemian,Elbow,Unknown,Game,Unknown,2023-12-25,2024-01-04,2023
97872,Martin Emerson Jr.,Ankle,Unknown,Game,Unknown,2023-12-25,2024-01-04,2023
9555,Za'Darius Smith,Pectoral,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
46232,Chuma Edoga,Toe,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
77190,Zaven Collins,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
38334,Kyler Murray,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,2024-01-04,2023
99006,Owen Pappoe,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
94854,Jordan Davis,Ankle,Unknown,Practice,Unknown,2024-01-04,2024-01-11,2023
11768,Haason Reddick,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-11,2023
50543,Avonte Maddox,Elbow,Unknown,Practice,Unknown,2024-01-04,2024-01-11,2023
64818,Tristan Wirfs,Shoulder,Unknown,Practice,Unknown,2024-01-04,2024-01-11,2023
57272,Elijah Mitchell,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-16,2023
101701,Jameson Williams,Ankle,Unknown,Practice,Unknown,2024-01-04,2024-01-17,2023
50126,Lorenzo Carter,Neck,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
11435,Lucas Patrick,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
98286,Ikem Ekwonu,Foot,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
51028,Frankie Luvu,Quadricep,Soft Tissue,Game,Unknown,2023-12-27,2024-01-04,2023
57373,Chuba Hubbard,Hamstring,Soft Tissue,Game,Unknown,2023-12-27,2024-01-04,2023
49377,Donte Jackson,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
81995,Cade Mays,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
40555,Miles Sanders,Toe,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
40411,Stephen Sullivan,Wrist,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
84025,Tommy Tremble,Back,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
83217,Tyson Campbell,Finger,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
11789,Cam Robinson,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
83747,Isiah Pacheco,Brain,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
131960,Jaylen Watson,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,2024-01-04,2023
62960,Trey Smith,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
62960,Trey Smith,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
51282,Mike Edwards,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
50612,Charles Omenihu,Groin,Soft Tissue,Game,Unknown,2023-12-27,2024-01-04,2023
46518,Baker Mayfield,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
156083,Joshua Williams,Neck,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
123000,Jordan Addison,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
83036,Mekhi Blackmon,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,2024-01-04,2023
63303,Jamie Gillan,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
11773,Adoree' Jackson,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
7800,Justin Pugh,Elbow,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
101735,Wan'Dale Robinson,Quadricep,Soft Tissue,Game,Unknown,2023-12-27,2024-01-04,2023
55238,John Michael Schmitz Jr.,Shoulder,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
9637,Darren Waller,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
11254,Robbie Chosen,Brain,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
10672,Xavien Howard,Thumb,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
60326,Tua Tagovailoa,Thumb,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
30267,Andrew Van Ginkel,Wrist,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
10867,Jalen Mills,Brain,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
43336,Myles Bryant,Chest,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
57739,Terrel Bernard,Ankle,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
49395,Cam Lewis,Thumb,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
97694,Dorian Williams,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
83305,Jordan Howden,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,2024-01-04,2023
42388,Noah Fant,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
28075,Dre'Mont Jones,Shoulder,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
97199,Kenneth Walker III,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-27,2024-01-04,2023
77997,Jake Bobo,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
81532,Damien Lewis,Neck,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
129758,Jaxon Smith-Njigba,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
101742,Mershawn Rice,Foot,Unknown,Unknown,Unknown,2023-11-08,3000-12-31,2023
48274,Deebo Samuel,Neck,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
56058,Ambry Thomas,Knee,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
5529,Trent Williams,Groin,Soft Tissue,Game,Unknown,2023-12-27,2024-01-04,2023
77672,Brock Purdy,Shoulder,Unknown,Game,Unknown,2023-12-27,2024-01-04,2023
10638,Ezekiel Elliott,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-28,2024-01-04,2023
10653,Shaq Lawson,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-28,2024-01-04,2023
33560,Cam Gill,Knee,Unknown,Practice,Unknown,2023-12-28,2024-01-04,2023
47864,D.K. Metcalf,Back,Unknown,Practice,Unknown,2023-12-28,2024-01-04,2023
62946,Jordan Mason,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-28,2024-01-04,2023
63721,Colton Dowell,Hip,Unknown,Practice,Unknown,2023-12-28,2024-01-04,2023
11803,Joe Mixon,Ankle,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
61103,Jerry Jeudy,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
40972,Alaric Jackson,Thigh,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
81399,Ernest Jones,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
100632,Puka Nacua,Hip,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
90621,Kyle Dugger,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
98796,Lou Hedley,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
11822,Alvin Kamara,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
49231,Demetrius Flannigan-Fowles,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
51503,Dre Greenlaw,Shoulder,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
11803,Joe Mixon,Ankle,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
61103,Jerry Jeudy,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
40972,Alaric Jackson,Thigh,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
81399,Ernest Jones,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
100632,Puka Nacua,Hip,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
90621,Kyle Dugger,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
98796,Lou Hedley,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
11822,Alvin Kamara,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
49231,Demetrius Flannigan-Fowles,Unknown Illness,Infectious,Non Football Related,Unknown,2023-12-29,2024-01-04,2023
51503,Dre Greenlaw,Shoulder,Unknown,Practice,Unknown,2023-12-29,2024-01-04,2023
123091,Kendre Miller,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,3000-12-31,2023
83451,Kyler Gordon,Calf,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
11435,Lucas Patrick,Calf,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
50426,Juan Thornhill,Calf,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
7859,Marquise Goodwin,Knee,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
38548,Jordan Kunaszyk,Calf,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
11815,Chidobe Awuzie,Calf,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
48080,Trenton Irwin,Hamstring,Soft Tissue,Practice,Unknown,2024-01-05,3000-12-31,2023
56734,Jordan Elliott,Ankle,Unknown,Game,Unknown,2023-11-29,2023-12-07,2023
50564,Brandon Facyson,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,3000-12-31,2023
11859,C.J. Beathard,Shoulder,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
46014,Aaron Brewer,Ankle,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
46014,Aaron Brewer,Knee,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
10867,Jalen Mills,Ankle,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
78092,Tyquan Thornton,Ankle,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
57212,D'Andre Swift,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,3000-12-31,2023
99158,Kenny McIntosh,Thumb,Unknown,Practice,Unknown,2024-01-05,3000-12-31,2023
11756,Myles Garrett,Hamstring,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
66619,Pierre Strong Jr.,Back,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
84434,Cedric Tillman,Brain,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
50130,Ogbo Okoronkwo,Groin,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
97989,David Bell,Back,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
8869,Shelby Harris,Shin,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
5556,Jerry Hughes,Ankle,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
10646,Sheldon Rankins,Shoulder,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
28854,DeShon Elliott,Calf,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
10799,Tyreek Hill,Quadricep,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
11756,Myles Garrett,Hamstring,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
66619,Pierre Strong Jr.,Back,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
84434,Cedric Tillman,Brain,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
50130,Ogbo Okoronkwo,Groin,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
97989,David Bell,Back,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
8869,Shelby Harris,Shin,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
5556,Jerry Hughes,Ankle,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
10646,Sheldon Rankins,Shoulder,Unknown,Practice,Unknown,2024-01-09,3000-12-31,2023
28854,DeShon Elliott,Calf,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
10799,Tyreek Hill,Quadricep,Soft Tissue,Practice,Unknown,2024-01-09,3000-12-31,2023
66917,Zach Sieler,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-03,2024-01-09,2023
29367,David Long Jr.,Knee,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
11830,Duke Riley,Ankle,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
60326,Tua Tagovailoa,Shoulder,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
11784,David Njoku,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-03,2024-01-09,2023
9482,Mitch Morse,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,2024-01-10,2023
41178,Tyler Biadasz,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,2024-01-10,2023
33560,Cam Gill,Knee,Unknown,Practice,Unknown,2024-01-06,2024-01-11,2023
7912,Kyle Juszczyk,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-06,2024-01-16,2023
38554,Michael Deiter,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-16,2023
57727,K.J. Britt,Calf,Soft Tissue,Practice,Unknown,2024-01-05,2024-01-17,2023
76662,Chamarri Conner,Shoulder,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
60878,Noah Gray,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-17,2023
9467,Donovan Smith,Neck,Unknown,Practice,Unknown,2024-01-05,2024-01-24,2023
78021,Justyn Ross,Hamstring,Soft Tissue,Practice,Unknown,2024-01-09,2024-01-24,2023
10758,Deon Bush,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-24,2023
78021,Justyn Ross,Hamstring,Soft Tissue,Practice,Unknown,2024-01-09,2024-01-24,2023
10758,Deon Bush,Elbow,Unknown,Practice,Unknown,2024-01-09,2024-01-24,2023
98247,Wanya Morris,Brain,Unknown,Practice,Unknown,2024-01-09,2024-02-01,2023
98247,Wanya Morris,Brain,Unknown,Practice,Unknown,2024-01-09,2024-02-01,2023
47809,Marquez Valdes-Scantling,Oblique,Soft Tissue,Practice,Unknown,2024-01-09,2024-02-08,2023
47809,Marquez Valdes-Scantling,Oblique,Soft Tissue,Practice,Unknown,2024-01-09,2024-02-08,2023
84302,Elijah Moore,Brain,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
10671,Chris Jones,Groin,Soft Tissue,Game,Unknown,2024-01-03,2024-01-09,2023
83747,Isiah Pacheco,Quadricep,Soft Tissue,Game,Unknown,2024-01-03,2024-01-09,2023
9550,Blake Bell,Finger,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
60878,Noah Gray,Ribs,Unknown,Game,Unknown,2024-01-03,2024-01-09,2023
11784,David Njoku,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-09,2023
8869,Shelby Harris,Back,Unknown,Practice,Unknown,2024-01-04,2024-01-09,2023
84302,Elijah Moore,Brain,Unknown,Practice,Unknown,2024-01-04,2024-01-09,2023
10671,Chris Jones,Groin,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-09,2023
83747,Isiah Pacheco,Quadricep,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-09,2023
62960,Trey Smith,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-09,2023
9550,Blake Bell,Finger,Unknown,Practice,Unknown,2024-01-04,2024-01-09,2023
60878,Noah Gray,Ribs,Unknown,Practice,Unknown,2024-01-04,2024-01-09,2023
78021,Justyn Ross,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-09,2023
72191,Trent McDuffie,Shoulder,Unknown,Practice,Unknown,2024-01-05,2024-01-09,2023
57279,Clyde Edwards-Helaire,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-05,2024-01-09,2023
60685,Grant Delpit,Groin,Soft Tissue,Game,Unknown,2024-01-10,3000-12-31,2023
49350,Jaire Alexander,Ankle,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
7016,Stephon Gilmore,Shoulder,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
38268,Troy Reeder,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
46735,Kevin Dotson,Shoulder,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
101690,Sam LaPorta,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
11028,Kalif Raymond,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
83025,Jerry Jacobs,Thigh,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
11785,T.J. Watt,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
55410,Gabe Davis,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
11854,Rasul Douglas,Knee,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
51172,Taylor Rapp,Calf,Soft Tissue,Game,Unknown,2024-01-10,3000-12-31,2023
51045,Tyrel Dodson,Shoulder,Unknown,Game,Unknown,2024-01-10,3000-12-31,2023
49569,Duke Shelley,Hamstring,Soft Tissue,Game,Unknown,2024-01-03,2024-01-10,2023
101690,Sam LaPorta,Ankle,Unknown,Game,Unknown,2024-01-03,2024-01-10,2023
76996,Alim McNeill,Knee,Unknown,Game,Unknown,2024-01-03,2024-01-10,2023
82429,Bobby Brown III,Knee,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
49569,Duke Shelley,Hamstring,Soft Tissue,Practice,Unknown,2024-01-04,2024-01-10,2023
44035,Benito Jones,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
101701,Jameson Williams,Unknown Illness,Infectious,Non Football Related,Unknown,2024-01-04,2024-01-10,2023
101690,Sam LaPorta,Ankle,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
76996,Alim McNeill,Knee,Unknown,Practice,Unknown,2024-01-04,2024-01-10,2023
49558,Denzel Ward,Knee,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
83025,Jerry Jacobs,Knee,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
77885,James Mitchell,Hand,Unknown,Practice,Unknown,2024-01-11,3000-12-31,2023
